1	1:180.999420026	2:90.4997100128
1	1:180.71854675	2:90.359273375
1	1:180.835577282	2:90.4177886408
1	1:180.882389494	2:90.4411947471
1	1:181.069638345	2:90.5348191723
1	1:180.999420026	2:90.4997100128
1	1:181.046232238	2:90.5231161191
1	1:180.858983388	2:90.4294916939
1	1:181.046232238	2:90.5231161191
1	1:181.069638345	2:90.5348191723
1	1:180.952607813	2:90.4763039065
1	1:180.929201707	2:90.4646008534
1	1:181.022826132	2:90.511413066
1	1:181.069638345	2:90.5348191723
1	1:180.858983388	2:90.4294916939
1	1:181.069638345	2:90.5348191723
1	1:180.999420026	2:90.4997100128
1	1:180.952607813	2:90.4763039065
1	1:181.022826132	2:90.511413066
1	1:180.882389494	2:90.4411947471
1	1:180.835577282	2:90.4177886408
1	1:180.929201707	2:90.4646008534
1	1:180.929201707	2:90.4646008534
1	1:181.093044451	2:90.5465222254
1	1:181.022826132	2:90.511413066
1	1:180.999420026	2:90.4997100128
1	1:180.976013919	2:90.4880069597
1	1:180.976013919	2:90.4880069597
1	1:180.999420026	2:90.4997100128
1	1:180.952607813	2:90.4763039065
1	1:180.976013919	2:90.4880069597
1	1:180.437673474	2:90.2188367372
1	1:180.999420026	2:90.4997100128
1	1:183.808152782	2:91.9040763909
1	1:180.999420026	2:90.4997100128
1	1:181.022826132	2:90.511413066
1	1:180.741952856	2:90.3709764282
1	1:180.999420026	2:90.4997100128
1	1:179.337586478	2:89.6687932392
1	1:181.60797879	2:90.8039893948
1	1:180.976013919	2:90.4880069597
1	1:181.35051162	2:90.6752558101
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:181.046232238	2:90.5231161191
1	1:181.022826132	2:90.511413066
1	1:191.438543436	2:95.719271718
1	1:183.878371101	2:91.9391855504
1	1:183.878371101	2:91.9391855504
1	1:181.98247649	2:90.9912382452
1	1:181.022826132	2:90.511413066
1	1:182.825096317	2:91.4125481586
1	1:180.835577282	2:90.4177886408
1	1:181.046232238	2:90.5231161191
1	1:181.022826132	2:90.511413066
1	1:180.999420026	2:90.4997100128
1	1:180.952607813	2:90.4763039065
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:181.420729939	2:90.7103649696
1	1:180.976013919	2:90.4880069597
1	1:180.063175774	2:90.0315878868
1	1:181.420729939	2:90.7103649696
1	1:181.888852065	2:90.9444260326
1	1:182.754877998	2:91.3774389991
1	1:181.022826132	2:90.511413066
1	1:180.999420026	2:90.4997100128
1	1:181.60797879	2:90.8039893948
1	1:180.952607813	2:90.4763039065
1	1:181.748415427	2:90.8742077137
1	1:181.771821534	2:90.8859107668
1	1:181.537760471	2:90.7688802353
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:181.022826132	2:90.511413066
1	1:181.818633746	2:90.9093168731
1	1:186.991383239	2:93.4956916194
1	1:180.999420026	2:90.4997100128
1	1:181.397323833	2:90.6986619164
1	1:180.999420026	2:90.4997100128
1	1:179.150337628	2:89.575168814
1	1:184.697584821	2:92.3487924106
1	1:184.814615353	2:92.4073076764
1	1:181.818633746	2:90.9093168731
1	1:181.116450557	2:90.5582252786
1	1:181.35051162	2:90.6752558101
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:181.022826132	2:90.511413066
1	1:185.39976801	2:92.6998840051
1	1:181.093044451	2:90.5465222254
1	1:181.467542152	2:90.7337710759
1	1:180.812171175	2:90.4060855876
1	1:183.223000124	2:91.6115000621
1	1:185.306143585	2:92.6530717925
1	1:181.327105514	2:90.6635527569
1	1:180.976013919	2:90.4880069597
1	1:183.971995526	2:91.985997763
1	1:180.999420026	2:90.4997100128
1	1:185.306143585	2:92.6530717925
1	1:180.437673474	2:90.2188367372
1	1:181.069638345	2:90.5348191723
1	1:182.42719251	2:91.213596255
1	1:180.999420026	2:90.4997100128
1	1:189.917146526	2:94.9585732632
1	1:181.256887195	2:90.6284435975
1	1:180.976013919	2:90.4880069597
1	1:180.952607813	2:90.4763039065
1	1:181.022826132	2:90.511413066
1	1:184.533742077	2:92.2668710386
1	1:181.865445959	2:90.9327229794
1	1:181.069638345	2:90.5348191723
1	1:181.116450557	2:90.5582252786
1	1:185.750859605	2:92.8754298024
1	1:181.584572683	2:90.7922863416
1	1:180.484485687	2:90.2422428435
1	1:181.022826132	2:90.511413066
1	1:180.999420026	2:90.4997100128
1	1:180.952607813	2:90.4763039065
1	1:181.022826132	2:90.511413066
1	1:184.252868802	2:92.1264344008
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:181.139856663	2:90.5699283317
1	1:181.139856663	2:90.5699283317
1	1:176.85653921	2:88.4282696052
1	1:180.999420026	2:90.4997100128
1	1:181.093044451	2:90.5465222254
1	1:180.999420026	2:90.4997100128
1	1:178.986494884	2:89.4932474419
1	1:182.965532955	2:91.4827664775
1	1:184.744397034	2:92.3721985169
1	1:184.089026057	2:92.0445130287
1	1:180.976013919	2:90.4880069597
1	1:183.550685612	2:91.7753428062
1	1:182.356974191	2:91.1784870956
1	1:181.98247649	2:90.9912382452
1	1:181.373917727	2:90.6869588633
1	1:181.397323833	2:90.6986619164
1	1:181.116450557	2:90.5582252786
1	1:186.616885538	2:93.308442769
1	1:181.959070384	2:90.979535192
1	1:181.912258171	2:90.9561290857
1	1:181.561166577	2:90.7805832885
1	1:180.952607813	2:90.4763039065
1	1:180.976013919	2:90.4880069597
1	1:180.858983388	2:90.4294916939
1	1:180.999420026	2:90.4997100128
1	1:183.129375699	2:91.5646878495
1	1:181.022826132	2:90.511413066
1	1:180.344049049	2:90.1720245246
1	1:180.999420026	2:90.4997100128
1	1:180.952607813	2:90.4763039065
1	1:182.005882597	2:91.0029412983
1	1:180.999420026	2:90.4997100128
1	1:180.976013919	2:90.4880069597
1	1:180.999420026	2:90.4997100128
1	1:180.9057956	2:90.4528978002
1	1:182.122913128	2:91.0614565641
1	1:180.858983388	2:90.4294916939
1	1:182.497410829	2:91.2487054145
1	1:182.146319234	2:91.0731596172
1	1:180.976013919	2:90.4880069597
1	1:181.303699408	2:90.6518497038
1	1:181.467542152	2:90.7337710759
1	1:180.976013919	2:90.4880069597
1	1:180.976013919	2:90.4880069597
1	1:181.046232238	2:90.5231161191
1	1:182.544223042	2:91.2721115208
1	1:180.858983388	2:90.4294916939
1	1:181.046232238	2:90.5231161191
1	1:181.888852065	2:90.9444260326
1	1:181.022826132	2:90.511413066
1	1:181.022826132	2:90.511413066
1	1:181.444136045	2:90.7220680227
1	1:184.486929865	2:92.2434649323
1	1:182.825096317	2:91.4125481586
1	1:181.139856663	2:90.5699283317
1	1:181.444136045	2:90.7220680227
1	1:181.373917727	2:90.6869588633
1	1:181.444136045	2:90.7220680227
1	1:182.122913128	2:91.0614565641
1	1:181.069638345	2:90.5348191723
1	1:181.701603215	2:90.8508016074
1	1:181.444136045	2:90.7220680227
1	1:180.952607813	2:90.4763039065
1	1:181.139856663	2:90.5699283317
1	1:179.805708604	2:89.9028543022
1	1:180.858983388	2:90.4294916939
1	1:177.535316293	2:88.7676581466
1	1:183.901777207	2:91.9508886035
1	1:181.444136045	2:90.7220680227
1	1:180.952607813	2:90.4763039065
1	1:180.858983388	2:90.4294916939
1	1:179.805708604	2:89.9028543022
1	1:180.976013919	2:90.4880069597
1	1:181.561166577	2:90.7805832885
1	1:181.022826132	2:90.511413066
1	1:180.999420026	2:90.4997100128
1	1:181.046232238	2:90.5231161191
1	1:181.046232238	2:90.5231161191
1	1:181.373917727	2:90.6869588633
1	1:182.42719251	2:91.213596255
1	1:183.105969593	2:91.5529847964
1	1:180.999420026	2:90.4997100128
1	1:181.046232238	2:90.5231161191
1	1:174.445710261	2:87.2228551307
1	1:180.976013919	2:90.4880069597
1	1:183.737934463	2:91.8689672315
1	1:181.139856663	2:90.5699283317
1	1:180.882389494	2:90.4411947471
1	1:181.022826132	2:90.511413066
1	1:183.737934463	2:91.8689672315
1	1:180.976013919	2:90.4880069597
1	1:174.445710261	2:87.2228551307
1	1:181.139856663	2:90.5699283317
1	1:180.976013919	2:90.4880069597
1	1:181.022826132	2:90.511413066
1	1:182.965532955	2:91.4827664775
1	1:181.022826132	2:90.511413066
1	1:181.60797879	2:90.8039893948
1	1:181.022826132	2:90.511413066
1	1:180.999420026	2:90.4997100128
1	1:181.584572683	2:90.7922863416
1	1:181.116450557	2:90.5582252786
1	1:181.490948258	2:90.745474129
1	1:181.420729939	2:90.7103649696
1	1:186.991383239	2:93.4956916194
1	1:180.976013919	2:90.4880069597
1	1:181.912258171	2:90.9561290857
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:181.022826132	2:90.511413066
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:181.022826132	2:90.511413066
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:181.022826132	2:90.511413066
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:179.89933303	2:89.9496665148
1	1:180.858983388	2:90.4294916939
1	1:180.952607813	2:90.4763039065
1	1:180.671734537	2:90.3358672687
1	1:180.367455156	2:90.1837275778
1	1:180.976013919	2:90.4880069597
1	1:181.069638345	2:90.5348191723
1	1:180.765358963	2:90.3826794813
1	1:184.440117652	2:92.220058826
1	1:185.025270309	2:92.5126351547
1	1:183.035751274	2:91.5178756369
1	1:181.537760471	2:90.7688802353
1	1:180.999420026	2:90.4997100128
1	1:172.058287419	2:86.0291437094
1	1:191.227888479	2:95.6139442396
1	1:186.710509963	2:93.3552549816
1	1:181.631384896	2:90.8156924479
1	1:190.97042131	2:95.485210655
1	1:181.022826132	2:90.511413066
1	1:181.022826132	2:90.511413066
1	1:180.882389494	2:90.4411947471
1	1:181.490948258	2:90.745474129
1	1:180.952607813	2:90.4763039065
1	1:180.835577282	2:90.4177886408
1	1:181.467542152	2:90.7337710759
1	1:182.450598616	2:91.2252993082
1	1:181.79522764	2:90.89761382
1	1:182.029288703	2:91.0146443515
1	1:183.644310038	2:91.8221550188
1	1:182.029288703	2:91.0146443515
1	1:182.333568085	2:91.1667840424
1	1:184.463523758	2:92.2317618791
1	1:184.627366502	2:92.3136832512
1	1:183.293218443	2:91.6466092216
1	1:181.022826132	2:90.511413066
1	1:180.835577282	2:90.4177886408
1	1:182.005882597	2:91.0029412983
1	1:180.71854675	2:90.359273375
1	1:181.865445959	2:90.9327229794
1	1:180.999420026	2:90.4997100128
1	1:183.784746676	2:91.8923733378
1	1:184.32308712	2:92.1615435602
1	1:180.999420026	2:90.4997100128
1	1:181.046232238	2:90.5231161191
1	1:181.022826132	2:90.511413066
1	1:180.9057956	2:90.4528978002
1	1:187.529723684	2:93.7648618418
1	1:183.854964994	2:91.9274824972
1	1:181.935664278	2:90.9678321389
1	1:182.193131447	2:91.0965657235
1	1:183.784746676	2:91.8923733378
1	1:180.999420026	2:90.4997100128
1	1:180.5312979	2:90.2656489498
1	1:180.999420026	2:90.4997100128
1	1:180.741952856	2:90.3709764282
1	1:180.788765069	2:90.3943825345
1	1:181.912258171	2:90.9561290857
1	1:180.976013919	2:90.4880069597
1	1:180.999420026	2:90.4997100128
1	1:180.999420026	2:90.4997100128
1	1:184.13583827	2:92.067919135
1	1:181.35051162	2:90.6752558101
1	1:180.788765069	2:90.3943825345
1	1:181.373917727	2:90.6869588633
1	1:181.022826132	2:90.511413066
1	1:181.022826132	2:90.511413066
1	1:181.022826132	2:90.511413066
1	1:181.022826132	2:90.511413066
1	1:180.835577282	2:90.4177886408
1	1:181.069638345	2:90.5348191723
1	1:193.849372385	2:96.9246861925
1	1:181.022826132	2:90.511413066
1	1:184.76780314	2:92.3839015701
1	1:180.999420026	2:90.4997100128
1	1:181.116450557	2:90.5582252786
1	1:180.976013919	2:90.4880069597
1	1:181.303699408	2:90.6518497038
1	1:181.022826132	2:90.511413066
1	1:184.159244376	2:92.0796221882
1	1:180.929201707	2:90.4646008534
1	1:180.999420026	2:90.4997100128
1	1:177.839595675	2:88.9197978375
1	1:192.515224326	2:96.2576121629
1	1:182.310161979	2:91.1550809893
1	1:180.999420026	2:90.4997100128
1	1:184.13583827	2:92.067919135
1	1:181.444136045	2:90.7220680227
1	1:181.701603215	2:90.8508016074
1	1:181.631384896	2:90.8156924479
1	1:181.748415427	2:90.8742077137
1	1:181.233481089	2:90.6167405443
1	1:181.093044451	2:90.5465222254
1	1:180.976013919	2:90.4880069597
1	1:181.093044451	2:90.5465222254
1	1:181.022826132	2:90.511413066
1	1:180.952607813	2:90.4763039065
1	1:182.637847467	2:91.3189237334
1	1:180.999420026	2:90.4997100128
1	1:176.599072041	2:88.2995360205
1	1:184.042213845	2:92.0211069224
1	1:180.999420026	2:90.4997100128
1	1:181.490948258	2:90.745474129
1	1:181.093044451	2:90.5465222254
1	1:178.331123907	2:89.1655619537
1	1:180.976013919	2:90.4880069597
1	1:180.999420026	2:90.4997100128
1	1:180.578110112	2:90.2890550561
1	1:181.022826132	2:90.511413066
1	1:181.256887195	2:90.6284435975
1	1:187.248850408	2:93.624425204
1	1:181.16326277	2:90.5816313849
1	1:180.9057956	2:90.4528978002
1	1:180.999420026	2:90.4997100128
1	1:180.858983388	2:90.4294916939
1	1:184.13583827	2:92.067919135
1	1:182.778284105	2:91.3891420523
1	1:181.022826132	2:90.511413066
1	1:180.71854675	2:90.359273375
1	1:181.35051162	2:90.6752558101
1	1:180.9057956	2:90.4528978002
1	1:181.022826132	2:90.511413066
1	1:180.9057956	2:90.4528978002
1	1:181.022826132	2:90.511413066
1	1:180.671734537	2:90.3358672687
1	1:181.022826132	2:90.511413066
1	1:184.042213845	2:92.0211069224
1	1:180.999420026	2:90.4997100128
1	1:181.022826132	2:90.511413066
1	1:181.467542152	2:90.7337710759
1	1:189.26177555	2:94.630887775
1	1:180.999420026	2:90.4997100128
1	1:181.35051162	2:90.6752558101
1	1:180.320642943	2:90.1603214715
1	1:181.022826132	2:90.511413066
1	1:180.858983388	2:90.4294916939
1	1:193.357844153	2:96.6789220763
1	1:180.929201707	2:90.4646008534
1	1:182.403786404	2:91.2018932019
1	1:180.390861262	2:90.1954306309
1	1:181.116450557	2:90.5582252786
1	1:180.882389494	2:90.4411947471
1	1:180.999420026	2:90.4997100128
1	1:181.654791002	2:90.8273955011
1	1:182.61444136	2:91.3072206802
1	1:180.976013919	2:90.4880069597
1	1:180.976013919	2:90.4880069597
1	1:180.999420026	2:90.4997100128
1	1:181.116450557	2:90.5582252786
1	1:181.186668876	2:90.593334438
1	1:181.186668876	2:90.593334438
1	1:181.420729939	2:90.7103649696
1	1:180.976013919	2:90.4880069597
1	1:180.882389494	2:90.4411947471
1	1:180.999420026	2:90.4997100128
1	1:181.467542152	2:90.7337710759
1	1:181.139856663	2:90.5699283317
1	1:182.591035254	2:91.2955176271
1	1:181.303699408	2:90.6518497038
1	1:181.069638345	2:90.5348191723
1	1:181.16326277	2:90.5816313849
1	1:181.022826132	2:90.511413066
1	1:180.976013919	2:90.4880069597
1	1:181.022826132	2:90.511413066
1	1:181.420729939	2:90.7103649696
1	1:180.835577282	2:90.4177886408
1	1:180.9057956	2:90.4528978002
1	1:181.35051162	2:90.6752558101
1	1:179.758896392	2:89.8794481959
1	1:181.935664278	2:90.9678321389
1	1:180.999420026	2:90.4997100128
